artist,genres,popularity,followers,artist_id
Japandroids,"['canadian indie', 'indie rock', 'modern alternative rock', 'modern rock', 'noise pop', 'noise rock', 'vancouver indie', 'vancouver punk']",40,115422,2WcCoPxAWFNSCvsFPrpf30
Slow Club,['sheffield indie'],39,55929,75Kh0eqgzo9f43Dan1JzSV
Titus Andronicus,"['alternative rock', 'freak folk', 'indie punk', 'indie rock', 'lo-fi', 'new jersey indie']",37,55048,5lJ4XQ2hlPlxACN7q3xKL1
Stars,"['canadian indie', 'indie pop', 'indie rock', 'shimmer pop', 'stomp and holler']",50,176995,2EO56JK4txid1Pss9GVbOL
Voxtrot,"['austindie', 'indie pop', 'indie rock', 'stomp and holler']",45,59336,7b697TI9p2abLzSo3eJTKW
The Thermals,"['alternative rock', 'indie punk', 'indie rock', 'lo-fi']",39,48078,4qAJ54O4V0W8SQcSz0bl1C
Frightened Rabbit,"['indie pop', 'indie rock', 'modern rock', 'scottish indie', 'scottish rock']",52,215752,6fVcDUckTwxqg56qNsEvUr
The Hold Steady,"['alternative country', 'alternative rock', 'heartland rock', 'indie rock', 'roots rock', 'stomp and holler']",45,69507,3qkZBMz5JgmRN9u5wwhRC6
The Pains Of Being Pure At Heart,"['c86', 'dream pop', 'garage psych', 'metropopolis', 'modern dream pop', 'noise pop', 'nu gaze', 'shoegaze']",41,77908,3zmmBJseZelpVEHj8S6Dek
Nana Grizol,"['anti-folk', 'athens indie', 'bubblegrunge', 'elephant 6', 'folk punk', 'indie punk', 'indie rock', 'small room']",44,33179,7FPO7WTShHCXnmVv7lhhZM
Kiddubs,[],17,345,20FCQ4iJvQO84X3AdX1T5H
Alex G,[],37,1174,1VppayBzP8kFzGx12uHkhV
Puluvoropo,['slowed and reverb'],1,667,5f1CzrLPRGuVrxCCyvqzle
Nendomo,[],1,325,1a8OCg7069M9LruWyPDtCZ
Pylokovo,['slowed and reverb'],1,677,1rqlP9GkbYoEmX8N7aObqG
toastool,['slowed and reverb'],59,13216,5nABWe1FXsU9JYESQWznSm
Romeo Tha Boss,[],0,1728,7FxO5Ic4ibOXrjAOc4HL8a
Justin the Gr8,[],6,34,68LorSyIv1bajgs42ExcXu
R-JAY Aka Eldorodo Regg,[],8,28255,3niThvCAhJV5mR3AbI9UoT
Chillah Rose,[],14,128,25V40ROK1aiZ5ULnwbYHKp
Benjamin Fly,[],0,162,7JTHCYN6Atcg4AoavL29a3
Music Means Everything,[],0,2190,1JV7dZH2xOZJOGuCMSWHzW
Crisis Fresh,[],12,63,2fW7lNrfFpBogZpbcicdBP
Chef Sean,[],33,11292,3r0FR64spVSaBYo6DwCtnv
E&R,[],0,1134,6gFKA5Gnysu2XvwOnZD8rF
"Steve Daniels, Jr.",[],0,7,6kDem8NdSdsjNxDWHFZEa3
Bastano,['popping'],13,1036,3J5OGiBp9Tc6AWZIbV8M6M
Crucial Que,[],3,3817,1eDtj10E8HOtW6QBvB87Gd
Breeze Dollaz,[],0,2595,61diBhDcu5AnqBCClQApQH
Zingy Melody,[],0,10,3gnFuf2G7Uahi7x8j1e9zF
Juice Moe,[],0,8,6QckcudvK4YIySbYL7DknK
Cali Jonez,[],0,5,0U4tpvKtQnbcLzWbNyJiPY
Dustin Alper,[],0,18,4AoWprrH6DysSnMr0M6ETB
Eibee,[],0,24,5zqKAPWRBhakHJeifpiFSE
D.A.W.U.,[],0,27,64lNl5392kV3UnbpSEjDV2
Mr. Carter,[],4,87,7KS9TbTzX6SyL4RzgK1dcm
Vonjovie,[],0,1116,2DCTdfZl2vsfKnfpmyTVZu
Young Black Music,[],0,602,0PPd6lnkxgVcD8RSyQv97D
Boy Dirrt,[],4,317,3wrBNQH01l42c3ytqSCMI1
Neighborhood Crook,[],0,14,0Kejf7gIG9k0tfAKk3DRTE
Drill beats,[],0,319,1iphcjPg4SRSi5gYmHDgGw
Saucy Beats,[],0,62,68HACNrBbXJ72H38PtEbPE
Miles Prime,[],38,564,3rhrOjdy5ZMZW7bX28x7Be
Leo Leonardi,[],0,34,7mNF3T2gLFtlKiQyUJ28et
No Offense Intended,[],0,17,5MlvjI9IcLFZucyfhJZSqY
midchester,[],0,15,0sPf3p2HMNi1xhcvnW59eP
Cusacks Well,[],0,29,6kiHlibZixApKNQjA9pPTo
Xavier Constantin,[],0,10,0TxnGcpFagv7WQ5lAwBCTk
Little Volcanoes,[],0,20,4l1O8LVsMfPna0MD5YtCI9
Intiotek,[],0,7,1uw8SiSbyQR6vTxBfH3h0F
Infernal Horizon,[],0,20,66u2kcFNuNbjdrE0AuXK5Q
Helmet Compass,[],0,112,2nHPOdayUHlrJdlfdyuNqf
Swingaling,[],0,7,68qKo6Kua5rwBHdENwYrzE
Julia Jones,[],0,30,4d3C7sUsRA6b1Yrhwh8xsE
Boy Del Mundo,[],0,13,47TbwNA7Y1PrKnyIzN1vvp
Zak Starkey,['rock drums'],10,364,4h4l0uPYNCYJQZF4ZzugIy
Drex,"['bouyon', 'musique guadeloupe']",20,1350,6fy8ICbNJwI2YVzRonZqqt
Stupido,[],17,942,3WwcxXzN4Ea9B8UHMWUzKq
Zaine 360,[],0,77,61DiM7D0y5O4O0mf2L4kfz
DopemanBeats,[],0,9,1awhhcLGhrYXQoHzjfOqtY
AllStarPlayers,[],0,50,2afYuH5FIkSvWhljDnCqBf
SkysDarkerThanNight,[],0,5,6T3DljAK3h9x7j9E76fxxQ
N Money,[],0,7,0Te5ezc97xtALl2Y8ojjd8
DirtyPaperMan,[],0,8,0BS67enatkAK4PEww73oXU
BrandedBracnh,[],0,6,5SAGqWzc5C3VTYbkU3FlN1
Chris Karjack,[],12,2432,6yCpcnWtuZBxDchRev9PnZ
Bee-B,[],23,741,13FgCXn7z3ld9mR2Pz8eqc
Sam Freeze,[],12,19995,4A2ILu7ZrxtnOVWv80MRbH
DyDy,[],15,1708,6XhAl9YaB7e8EWXhiXTTwG
Shortiie Raw,['toronto rap'],11,1158,0WnHD0zH7mlYxetaIYvMBO
Blac Papi,[],9,40764,6FlyA8Z6LJFRYJCzpVC9kF
M A E S T R O,['sky room'],34,15818,1cQUSNfRVNx5FOuTwTXIZp
Nick Hissom,[],5,1375,1M50vUXmDozkpP4jaYnotf
Yung Rellz,[],27,1288,1QCheQqON3KDbfaDS7qj3u
Behind The Frames,[],14,232,3rBDuz8CHr8H6Hw0x2XkcX
Jae Mansa,[],32,226597,3Z5vCSzpgufecPOJIXa08d
O Racks,['new york drill'],28,9728,4KnrtmN8RQvBwRJz2ardix
Luke Herbert,[],0,89,1wHQhUHnc0J7ZJEgM6CbGp
Lance Pique,[],2,10196,5iQLakKId4AYqjSKiQH1DH
Chella H.,['trap queen'],19,25527,0s4P0nNhlu38YDq8lJIpk1
Nadia Stone,[],10,6263,1qicKMspu6VwgeVWeJkVnG
Mylez,[],1,81,2vKh6zu761BjBqyAH5IIOz
Don Warbucks,[],18,7676,64PTRkvYG6FzN9BDIo8GO7
Cue ColdBlooded,[],0,48,2oHJxt5a4Tj8sguyr1V4G0
Carlo Payes,[],4,3829,6JIaHF6tr9xkfhv7SFZQw3
Demi Grace,[],12,1633,5WI34mHtAkHgS5UeSmXlzi
A.M.P Fetti,[],1,61,45WdnZ8Cgq2znxo8vbuxls
Arty Warhol,['ottawa rap'],11,807,2Cc4o72KvZhUpXTT2AJvRu
Ka$h Route,[],33,17804,5AIkixnrD5fcAAX75mpL4o
Caught in Joy,[],12,828,6i3KpRwXJubQdvqRPkK0vw
Sleep Skee,[],29,47946,05jtFbAmchTqgQZ4augPLk
Dray Solis,[],8,362,238xlUSbuFH2b6nLw2SMOl
M Dot Brando,[],9,6345,0MrgtNo958Mudr1vuTtGs7
Khalil Lyonz,[],3,2159,2fdGOekQfcJV3Tw910zuse
NOVUL,['canadian electropop'],24,760,76Fb7JUGndMfrfLCX697Gs
Yolo King,[],0,1078,01f35S1CNIJ6d5GKpACpML
Yung Superstar,[],1,12696,5fZOOwXg7nqNAjLi91FpZ7
Moon Disco (US),['detroit house'],20,9749,6MAaKRvnCm7oNq6jEBYT1B
Flawless Tha Don,[],15,8787,3WspE241Z8dValnThczuVL
Young Deluxe,[],5,6522,0qowTqNw4bE0sJ6htwn9Cj
B.Eveready,[],17,23445,3B5ufvhvSLaTlfyFkYWrnx
The Archies,"['brill building pop', 'bubblegum pop', 'classic canadian rock', 'folk rock', 'merseybeat', 'rock-and-roll']",58,95980,33QmoCkSqADuQEtMCysYLh
The Beau Brummels,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'country rock', 'folk rock', 'freakbeat', 'merseybeat', 'psychedelic rock']",32,34782,4DQj1q0unpi9KF8jO1Wqks
Van Dyke Parks,"['art pop', 'baroque pop']",31,14881,3M8NUieZuEOMs0Hf210w4n
The Left Banke,"['baroque pop', 'brill building pop', 'bubblegum pop', 'classic garage rock', 'folk rock', 'freakbeat', 'merseybeat', 'psychedelic rock']",38,22914,382aCtCMEd2Rg2DmcU9xw9
Carl Wilson,[],13,9403,04zDwTMN8SPPydYIfSeFYf
The Millennium,['sunshine pop'],35,10440,2C49JSiNeHN0xwLQCohpyY
Al Jardine,[],22,2858,1kqh7mzo24yFoDNBgDP3j5
The High Llamas,"['baroque pop', 'chamber pop']",26,9390,4C6mJ6VZtsBnwzGKZmmzeF
Chad & Jeremy,"['brill building pop', 'british invasion', 'bubblegum pop', 'folk rock', 'merseybeat']",37,47125,2UQwwYBLBvtpGHTMYzTgHi
Classics IV,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'soft rock']",44,49860,6XGJvNG372fPJ2TV2OoN0Z
Spanky & Our Gang,"['brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'sunshine pop']",33,38844,12V5Y0dEdRroUCBr95IXO9
The Cyrkle,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'merseybeat', 'sunshine pop']",35,19821,4qnb4cn5aykCACoyuCirGg
Frankie Valli,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'soft rock']",63,187622,3CDKmzJu6uwEGnPLLZffpD
Loudon Wainwright III,"['country rock', 'folk', 'folk rock', 'roots rock', 'singer-songwriter']",47,61250,3loACRmkzdtOMNJEaB6j8L
John Prine,"['alternative country', 'country rock', 'folk', 'folk rock', 'mellow gold', 'new americana', 'roots rock', 'singer-songwriter']",64,400473,0nJUwPwC9Ti4vvuJ0q3MfT
Richard Thompson,"['british folk', 'country rock', 'folk', 'folk rock', 'lilith', 'roots rock', 'singer-songwriter']",47,73068,5w75MoT8FfcGOMgjgrj1cz
James McMurtry,"['alternative country', 'country rock', 'deep new americana', 'folk', 'heartland rock', 'new americana', 'outlaw country', 'roots americana', 'roots rock', 'texas country']",48,64659,52BKc9OtCbQstAAPTIvLGH
Dave Alvin,"['alternative country', 'country rock', 'folk', 'heartland rock', 'new americana', 'pub rock', 'roots rock', 'texas country']",39,27817,1QSEKTN8PPjVzniAkpJ90p
Chuck Prophet,"['alternative country', 'alternative roots rock', 'country rock', 'deep new americana', 'folk', 'new americana', 'pub rock', 'roots rock']",43,23214,3vidJsiALgVC5ZuweJgeDT
Greg Brown,"['alternative country', 'country rock', 'folk', 'lilith', 'new americana', 'roots rock']",41,29060,0nnDCl6emTFoWtygqSs4Jy
Guy Clark,"['alternative country', 'country rock', 'folk', 'folk rock', 'new americana', 'outlaw country', 'roots rock', 'texas country']",49,102960,0Ekfvspc0hlcxdfJJVjcnq
Steve Earle,"['alternative country', 'country rock', 'folk', 'heartland rock', 'mellow gold', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country']",62,226388,2UBTfUoLI07iRqGeUrwhZh
Nitty Gritty Dirt Band,"['country', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",61,143770,7y70dch6JuuuNnwlsOQvwW
The Undisputed Truth,"['classic soul', 'funk', 'motown', 'psychedelic soul', 'quiet storm', 'soul', 'southern soul']",42,35480,2tkwWmcZOQPNbbIdknfBsw
Lamont Dozier,"['classic soul', 'motown', 'quiet storm', 'southern soul']",33,23666,6Dpx8fRtNa9CEORHIiBQTG
Syl Johnson,"['chicago soul', 'classic soul', 'funk', 'memphis soul', 'soul', 'southern soul']",42,32758,6XItHNeKXecnFpkJHOn5JL
Bettye Swann,"['classic soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",46,35051,0g3EsNvUCwgpsdkAiIC50W
O.V. Wright,"['classic soul', 'memphis soul', 'soul', 'southern soul']",40,31508,2eRG04xbRiI1AzY8uTCySk
Millie Jackson,"['classic soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",40,101940,27XI002zivG9xuzrZ9dIb1
Candi Staton,"['classic soul', 'disco', 'motown', 'quiet storm', 'soul', 'southern soul']",57,61326,3S34Unhn5yRcaH5K9aU5Et
Bettye LaVette,"['soul', 'soul blues']",41,33951,55U998XxmxjicLMKDSz6R3
Esther Phillips,"['classic soul', 'funk', 'jazz blues', 'rhythm and blues', 'soul']",47,38404,0WZ7IgzdjPvwFdjDjjuZm7
Don Covay,"['classic soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",37,15679,3SC1GczHVpsiorx1KFaa4S
Sugar Pie DeSanto,"['motown', 'rhythm and blues', 'soul', 'southern soul']",37,12189,3xIkJAnwLy7NwZpPwvaSPc
The Temprees,"['classic soul', 'motown', 'soul']",41,74373,3RTmjg2aicwP3HFZP760BU
Enchantment,"['classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'urban contemporary']",35,39140,6f8IcmSWG7IH8nc8u6vjnt
Darondo,"['afrobeat', 'funk', 'soul']",53,84673,4JfFdF9Row7UXtdsKtT6tc
Gil Scott-Heron & Brian Jackson,['jazz funk'],42,17701,2OELvPolUUefy9oQNgs8rj
Baby Huey,"['funk', 'psychedelic soul', 'soul']",44,19017,3YFP5QHEKv8RZZsPminjdv
Roberta Gambarini,"['contemporary vocal jazz', 'vocal jazz']",37,28772,5tW1LNzRtpzKpzTK7HAWTS
Erin Boheme,"['contemporary vocal jazz', 'vocal jazz']",34,15373,2YtGyXqMVXz8kqhU9DRfGw
Inger Marie Gundersen,"['contemporary vocal jazz', 'vocal jazz']",41,14088,1J2TFd0Li2fs50iJBS5MOq
Susie Arioli,"['contemporary vocal jazz', 'vocal jazz']",46,11653,1RP8z21bodEXHqdJOx2VZ9
Halie Loren,"['contemporary vocal jazz', 'vocal jazz']",47,24482,1Fcd5av0AI3xn05b3hrQfI
Patricia Barber,"['contemporary vocal jazz', 'vocal jazz']",37,26159,16R5esBHEkxTw1QO9dnWM5
Chiara Civello,"['contemporary vocal jazz', 'italian lounge', 'vocal jazz']",46,19140,4kVBW3oggjJ8epz4NWIGfk
Tok Tok Tok,"['contemporary vocal jazz', 'jazz pop', 'vocal jazz']",47,25554,6NuChX9FrWXTUYgJUT0DYH
Nick Carter,['post-teen pop'],40,171401,6eIPFXnKPqSQVxgsU4hELI
SoulDecision,"['boy band', 'canadian pop']",36,15353,6hYrBYtoVGArYJcqvYxN4r
2gether,['boy band'],22,22662,1FyYqlTR8CuFH7eRGd0tpe
Youngstown,['boy band'],20,20180,0icdU2PQXnZ5Fo1EGkb6BU
JC Chasez,[],30,36682,3p3U04w2DaiBzuYMZnYr00
Jordan Knight,[],33,78214,2AEcSFddxmvXT0A7rBwyVL
Joey McIntyre,[],39,59936,3SIW6eVIZSz9V05WsaKIr3
Vitamin C,['dance pop'],42,73373,3OsUvoKmZA2gw8rETtxGlz
No Secrets,['post-teen pop'],28,32204,2EMhwsKOdCb76VifmQKqo6
Hoku,['candy pop'],43,31579,7ftZLBtMuNBXnnDFKbAblK
Jump5,['post-teen pop'],37,34606,0qa4GMXrmylKemymbElIwq
Play,"['dance pop', 'europop', 'girl group', 'post-teen pop']",37,25451,6tNZHg8DS7zzXnIxp3ZTEP
Peter Andre,"['bubblegum dance', 'europop']",50,61040,4zVfvSWs6FvSD6B5lQGs2S
Michael Learns To Rock,"['boy band', 'danish pop rock']",64,875903,7zMVPOJPs5jgU8NorRxqJe
MC Hammer,"['hip hop', 'hip house', 'rap']",61,457077,2rblp9fJo16ZPTcKDtlmKW
Five Jazz Comfort,[],2,317,1RWkbGr2PFEIyCyYUjIMAr
D-side,"['boy band', 'bubblegum dance']",23,16571,3RFjrIBFsODkMPcTV8mRt9
Point Break,"['boy band', 'bubblegum dance']",16,11965,0dDu6O5p75C61LJIKeDZ5D
Lee Ryan,[],34,11001,34kNrrVDpj3kIjV57lDkV7
Shane Filan,['irish pop'],59,129407,3Q2ya2vGeOhQ9CaF9wWNP6
Darren Hayes,['australian pop'],43,77424,0ihJnGEjNnbM6uuTn3RHMo
Az Yet,"['contemporary r&b', 'r&b', 'urban contemporary']",42,212678,4UGMQyNcbGHYg5CDMKkSw3
3T,"['boy band', 'contemporary r&b']",43,73076,5rAaG3OuMuWvPWYji9TDgh
INOJ,"['atlanta bass', 'pop rock']",47,45725,5IUvXYeMtVmp8YJWf0eqvf
Nu Flavor,"['boy band', 'contemporary r&b']",36,19424,2gdX1GbQ8sljsTVwDaIpkc
Shanice,"['contemporary r&b', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",50,206623,0Ttph0pOZiPNTD3y2wUUb6
Preluders,['girl group'],34,5815,6J6ibnYfIoFQJ1h5FaWqS0
Overground,[],31,5265,7enZFP5cRBpa0nYigxy4GO
Deutschland sucht den Superstar,['bubblegum dance'],30,10533,4byfYHhpmWm3VHSga43GYV
band ohne namen,['bubblegum dance'],31,2954,0o81NDyBMbKLnIoGanej53
Samajona,['bubblegum dance'],23,5167,1bZl8zCWhOCWnK7dQ95htw
Nu Pagadi,['dark rock'],30,3147,0iWT85SZGC6XVldOQZHSO1
Room 2012,[],20,1947,3OdtHJtXUp6N6WjH6ee7gQ
Queensberry,"['europop', 'girl group']",34,10784,7nkSJXD0RL6Fy5Hmad0nVb
Die 3. Generation,[],23,5663,1Wq3WqMLHc5hIn3HTWuPZf
Wonderwall,"['german pop', 'girl group']",39,7300,4xJwdMuX22sEn99njhMNgi
Gracia,[],24,2383,6da0lJ55Epdhho4iIj2qoO
Lemon Ice,['bubblegum dance'],21,1219,46pBZS63sMVgCWayTsjtra
Tic Tac Toe,['german pop'],42,45500,5XnFuuoYBIcNCE4Q9J06lC
Natural,[],31,1759,7qGCw7TxbpSUpg0Bp5GtUx
Monrose,"['europop', 'german pop', 'girl group']",43,24046,6y5noymXdPvXf7wjIAgQOY
Söhne Mannheims,['german pop'],45,165381,7xCzwxwDwXTTCtjcWBoNow
GLASHAUS,['german pop'],34,58906,1rw90Dq970Cibjwk4aJ5sy
Luxuslärm,"['german pop', 'german pop rock', 'german rock']",42,78677,28mnxLvVPWdJGLe6oQzI3Q
Rapsoul,['german pop'],33,20735,1t9nIaDEIVMjmQIuMjKqiC
Annett Louisan,"['german pop', 'german singer-songwriter', 'liedermacher']",56,128316,0kcGSitPHYyZ9B7bP7wJo8
Eisblume,"['german pop', 'german pop rock']",36,58849,3yL1vGQDzaXGQfiSYLoPeK
Maya Saban,['german pop'],23,4626,1WWtnMsRhDr02szk3wO9NL
Echt,"['german pop', 'german rock']",44,54709,6zjMMh0ijUZ0dr6w2Pfe9P
Alexander Klaws,['german show tunes'],33,10875,1jcUu9B8TP0csXRGWrSy2g
Xavier Naidoo,['german pop'],57,428006,47RPLpnGhBRTjQrRBOev9s
Herbert Grönemeyer,"['german pop', 'german rock', 'liedermacher']",60,555773,5tG5dl5mS2wB5w72YBpsyg
Ina Müller,"['german country', 'german pop', 'liedermacher']",47,99218,4sX5aHE7Jnbl4bTrah2aDu
Lukas Hilbert,['german pop'],19,3632,3aOuyPt2dSwb4r34EIw6d7
Caught In The Act,['boy band'],33,7370,3wZorq9SelanxiG1Q7zDpm
Ben,['german pop'],18,19341,2NRm92w0lCbIjzhIQmWGMW
Roger Cicero,['german pop'],47,135214,2pR1RkvFKvb2KWSjrbCIP2
Sebastian Hämer,['german pop'],39,8406,6tzKDtQMrplyQ6N6GMNeUr
Thomas Godoj,['german pop'],26,9643,2qkNvPBcmvCSHdBpteE2yq
Gregor Meyle,"['german pop', 'german rock', 'german singer-songwriter']",46,146514,7FazQGzkBuyTe2CVf1VmpP
Frida Gold,['german pop'],41,78460,1Q229kIsASlkUb3VBeQmIL
Ben Zucker,"['german pop', 'german rock', 'schlager']",57,272702,1ZHJdXXtKnmUh2qRN4LmbS
Heinz Rudolf Kunze,"['german pop', 'german rock', 'liedermacher']",51,84491,77DQHftPzPyCoqSDjdHDxJ
Udo Lindenberg,"['german pop', 'german rock', 'liedermacher']",57,421169,7iWcRnQMinCoV2u5ICgsW0
Silly,"['german pop', 'german rock', 'liedermacher', 'neue deutsche welle', 'ostrock']",41,46904,4vvZMdl6p2XjdcmxA9dRws
BAP,"['german pop', 'german rock', 'kolsche karneval', 'liedermacher']",48,119650,39ukKqQOSUFJDAM9OLKQZg
Die Prinzen,"['classic schlager', 'german pop', 'german rock', 'liedermacher']",55,132110,7F0bQWvv3rfV3EubmoQlwZ
Mehrzad Marashi,[],29,4965,6Gaj6gutVsmbM5XyErgeSx
Daniel Schuhmacher,[],19,6549,7hw1bHRYZsx26GTtDbD9kA
Dieter Bohlen,[],51,51514,7z56WnIZOTB7LcEt7tg9sx
Marquess,['bubblegum dance'],43,38155,1sU2EgcKnGSbpT1FQ95EgY
Maite Kelly,"['german pop', 'schlager']",58,141551,67e4k4hUdeTb0UIm878liJ
Anna-Carina Woitschack,['schlager'],37,6960,1R9UPp1zffXdSd7vmhNz9f
Ross Antony,['schlager'],43,10702,0C581YqnaoKwG75z27qZBf
Anna-Maria Zimmermann,"['bubblegum dance', 'discofox', 'partyschlager', 'schlager']",52,61375,0sAQ6ln7fHovbG6Tk2Phrf
Kate Hall,[],17,1393,0Mw07ikpOvtu85mSzXsQUV
Fady Maalouf,[],30,2043,4wkgjCUcSuGQtfdbCZMcbP
Tobias Regner,[],25,3230,5oPZdjFCIf6ybR8HeUopfb
Tommy Reeves,[],0,137,1ZJcW6ORVgAIGsCBGjxhjR
Lisa Bund,[],14,1109,5v7Dwp5Wf0YpP3HYaVWVYu
Martin Stosch,[],0,147,1muQYd75508UN11nyF6mp2
Philippe,['danish hip hop'],19,1395,4082DKxF2MgeIbnWButVDN
Tommy Reeve,['german pop'],30,1180,5x3ratc2UkpGtqKbgpHZbY
Jörn Schlönvoigt,[],8,2692,3Ak3JdTIBqkyz1p8JCEAkS
Klaus Lage,"['classic schlager', 'german pop', 'german rock', 'liedermacher']",49,65535,2gMAioN7m2k5XulfNClMRB
Westernhagen,"['german pop', 'german rock', 'liedermacher']",54,228868,6El2bDJ8PlTKVYyEPWxfAS
Brings,"['german pop', 'german rock', 'karneval', 'kolsche karneval', 'partyschlager']",55,89228,5uRfU4LuGDkxzZ86uCXQY8
Münchener Freiheit,"['classic schlager', 'german pop', 'german pop rock', 'german rock', 'neue deutsche welle', 'schlager']",52,84877,353KPo8gVAfcZfwF7BPZDy
Rosanna Rocci,"['classic schlager', 'discofox', 'schlager', 'volksmusik']",36,18537,2fwpETLXQSMKRHWMYGqhRM
Wolkenfrei,['schlager'],40,49299,3cgDQ6QESLlSxH2foLrDwf
Jörg Bausch,"['discofox', 'partyschlager', 'schlager']",34,20490,3Mo95ihBh6I8sqvHh7ycax
Norman Langen,"['discofox', 'partyschlager', 'schlager']",40,16821,3REPPpcbKK2Do6F6B2cltJ
Christian Lais,"['classic schlager', 'discofox', 'schlager']",32,10186,45VGyqTR2OtW1c7aM0Y6PQ
Oliver Frank,"['classic schlager', 'discofox', 'schlager']",40,10011,0J3jrWrFGmzZIGQFRmtTIc
Francine Jordi,"['classic schlager', 'discofox', 'mundart', 'schlager', 'volksmusik']",41,8084,31HO9Fvw0jI7bszSpiEXNB
Laura Wilde,"['discofox', 'schlager']",36,7212,6kPl0sWLRkM7IlLyaOIBR9
Uwe Busse,"['classic schlager', 'discofox', 'schlager', 'volksmusik']",31,13491,2g5z3oC7ppB9qfFnz9icds
Olaf Henning,"['classic schlager', 'discofox', 'partyschlager', 'schlager']",41,28050,1hSvZI47FuIW9cvaJuL9Yu
Maria Voskania,['schlager'],23,10045,5U30CkShpQ5B9KhYo4xPNa
Juliane Werding,"['classic schlager', 'german country', 'german pop', 'schlager']",48,94601,1GxuBISOyVHyRO5GDZEz9C
Udo Jürgens,"['classic schlager', 'german pop', 'schlager']",57,217867,2G0htB8PxlO2onxnIismur
Karat,"['classic schlager', 'german pop', 'german rock', 'liedermacher', 'neue deutsche welle', 'ostrock']",43,64400,18yvjJdI9KYQ7uJAZ2z8fY
Stefan Waggershausen,"['classic schlager', 'german rock']",38,15309,06ZF1lqCgr9QPVsVJkkmXC
Peter Maffay und Alexis,['german rock'],5,5185,4OJTvlNqIHoPwPWVKkSVJA
Peter Maffay mit Chor,['german rock'],4,3853,30rQwbGIeuA8QAdKClfTFt
Peter Maffay und alle,['german rock'],4,4403,5OdsY8HHhwYd8ODUSTfkCL
City,"['german rock', 'liedermacher', 'neue deutsche welle', 'ostrock']",43,37681,7JRN2zE9GRXmVLj2UgNWtN
Puhdys,"['german pop', 'german rock', 'liedermacher', 'neue deutsche harte', 'neue deutsche welle', 'ostrock']",46,50453,2oIff3MArfKonx1PCiXj8O
Hans Hartz,"['classic schlager', 'german rock', 'liedermacher', 'neue deutsche welle', 'ostrock']",31,7872,56yFJ4qiO7aEarwc3LW62z
Sabrina Setlur,['german pop'],33,28277,7eQ5GonKX5N9qdwm1zFgVg
Max Mutzke,"['german pop', 'german rock']",46,61305,2XTN4g2qnzFw0TG2NHuQxl
David Pomeranz,"['opm', 'soft rock']",56,163285,6SuhlH2L1NB53bBscBqAdu
Ace of Base,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'hip house']",65,540576,5ksRONqssB7BR161NTtJAm
Bill Medley,['soft rock'],59,28980,1XE70WwxhnrXNAJYQQ9ygx
Golden Earring,"['album rock', 'classic rock', 'dutch pop', 'dutch prog', 'dutch rock', 'hard rock', 'nederpop']",59,187327,1iTlOqIrZy8DlvCPJY2sjS
The Runaways,"['early us punk', 'protopunk']",56,287929,5eTq3PxbOh5vgeRXKNqPyV
Dan McCafferty,[],13,2685,1iMJkbaaPyBP4iBcQpqKD5
Glenn Hughes,"['album rock', 'hard rock', 'modern hard rock']",37,57643,50FDiYHYqGJkaCuK4JhAYw
Mick Ronson,"['glam rock', 'pub rock']",33,25084,2jzjxYOe3G5aeucbMg0Smp
Be Bop Deluxe,"['art rock', 'glam rock', 'progressive rock', 'pub rock', 'symphonic rock']",30,17703,7ysGNWU37tHaPIG5QJLoX2
Alex Harvey,[],19,5503,6wPJ9m2zR0RpNfTC9X9QRM
Spooky Tooth,"['blues rock', 'british blues', 'classic rock', 'german rock', 'psychedelic blues-rock', 'psychedelic rock', 'symphonic rock']",34,54858,5YE3Wwk5wqQmFXM5qyaM6u
The Groundhogs,"['blues rock', 'british blues', 'psychedelic blues-rock', 'psychedelic rock', 'pub rock']",33,28207,0c3RL3vVEgfxD6VBv7CGak
Argent,"['art rock', 'blues rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'symphonic rock']",36,40184,46VosWAvtZsBl7rvxufsWG
Edgar Broughton Band,"['acid rock', 'psychedelic blues-rock', 'psychedelic rock']",30,14661,3vq20FWRCImmgoatehNMmg
Juicy Lucy,"['blues rock', 'british blues']",28,9402,7pngx7BrbiM6QFuaHyw0RY
Johnny Thunders,"['glam punk', 'glam rock', 'instrumental surf', 'protopunk', 'pub rock', 'punk', 'punk blues']",38,72803,421A23lYymEUE6SozCfWbr
Paul Desmond,"['bebop', 'cool jazz', 'jazz', 'jazz saxophone', 'vocal jazz']",54,114146,68l2i6GeNtwQlhKS59u5bu
