"track_id","Artist","Track.Name","top.rank","total.plays","average.daily.plays","days.in.chart","artist_id","followers","genres","popularity","energy","liveness","tempo","speechiness","acousticness","instrumentalness","danceability","key","duration_ms","loudness","mode","valence"
"2fkVZYFv9hOejIsLzZy8ad","Salmo","IL CIELO NELLA STANZA (feat. NSTASIA)",133,5004729,714961.285714286,7,"3hBQ4zniNdQf1cqqo6hzuW",1032703,"[u'italian hip hop', u'italian underground hip hop']",82,0.501,0.146,134.998,0.189,0.0867,1.45e-06,0.755,1,186213,-9.551,1,0.267
"2fLyikLZmHxW4XdToFpDdN","Shawn Mendes","Under Pressure",200,628538,628538,1,"7n2wHs1TKAczGzO7Dd2rGr",13933939,"[u'canadian pop', u'dance pop', u'pop', u'post-teen pop', u'viral pop']",90,0.478,0.0927,113.502,0.0316,0.2,0,0.667,2,233029,-5.345,1,0.337
"2FoRvrNWBtrJiSgIjmivKG","Lil Peep","Hate Me",186,726346,726346,1,"2kCcBybjl3SAtIcwdWpUe3",1768658,"[u'emo rap', u'lgbtq+ hip hop']",87,0.619,0.178,67.153,0.282,0.266,1.95e-06,0.328,0,180600,-7.136,1,0.405
"2fQrGHiQOvpL9UgPvtYy6G","21 Savage","Bank Account",48,148542196,785937.544973545,189,"1URnnhqYAYcrqrcwql10ft",5363631,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'trap music']",93,0.346,0.0871,75.016,0.351,0.0151,7.04e-06,0.884,8,220307,-8.228,0,0.376
"2FRnf9qhLbvw8fu4IBXx78","Wham!","Last Christmas",2,102898784,2449971.04761905,42,"5lpH0xAS4fVfLkACg9DAuM",612426,"[u'new wave pop', u'soft rock']",83,0.478,0.355,107.682,0.0293,0.189,2.48e-06,0.735,2,262960,-12.472,1,0.947
"2fuCquhmrzHpu5xcA1ci9x","Queen","Under Pressure - Remastered",50,59848952,1014389.01694915,59,"1dfeR4HaWDbWqFHLkxsg1d",12020086,"[u'glam rock', u'rock']",96,0.712,0.103,113.805,0.0476,0.429,0,0.671,2,248440,-7.815,1,0.462
"2FUNBaa5DwItJtYEBgAblU","21 Savage","monster",31,16080793,1461890.27272727,11,"1URnnhqYAYcrqrcwql10ft",5363631,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'trap music']",93,0.607,0.118,134.022,0.124,0.158,0.000228,0.89,9,233040,-6.916,0,0.224
"2gbCG4Rt9984UZ7Tc0dIFd","Michael Bublé","White Christmas (Duet With Shania Twain)",53,8728172,1091021.5,8,"1GxkXlMwML1oSg5eLPiAz3",2906458,"[u'adult standards', u'canadian pop', u'lounge']",93,0.484,0.126,63.476,0.0319,0.469,1.23e-05,0.628,10,216627,-7.588,1,0.642
"2GGGm4MLQynB3I4E4ycIYC","Seeb","Drink About",115,18319467,631705.75862069,29,"5iNrZmtVMtYev5M9yoWpEq",113666,"[u'dance pop', u'edm', u'norwegian pop', u'pop', u'tropical house']",78,0.745,0.257,99.971,0.0628,0.144,0,0.624,6,182265,-2.936,1,0.493
"2GGMabyHXnJmjY6CXhhB2e","Cardi B","Money",28,73407548,1063877.50724638,69,"4kYSro6naA4h99UJvo89HB",5927731,"[u'pop', u'rap']",94,0.59,0.11,130.003,0.29,0.00534,0,0.95,8,183527,-6.508,0,0.219
"2gsNpSn7VvvJuSrIDfRoYy","Eminem","Kamikaze",13,40580907,1399341.62068966,29,"7dGJo4pcD2V6oG8kP0tJRR",23109986,"[u'detroit hip hop', u'g funk', u'hip hop', u'rap']",94,0.808,0.329,79.982,0.484,0.112,0,0.78,2,216029,-5.175,1,0.642
"2gTYVoQCUh0QNUaFix01ld","Nicki Minaj","Chun-Li",46,66184513,848519.397435897,78,"0hCNtLu0JehylgoiP8L4Gh",13790129,"[u'dance pop', u'hip pop', u'pop', u'pop rap']",95,0.766,0.107,97.092,0.384,0.307,1.38e-05,0.643,6,191606,-4.788,0,0.463
"2gxqozTaq2NYylvS8jd57G","Camila Cabello","Into It",81,4720994,674427.714285714,7,"4nDoRrQiYLoBzwC5BhVJzF",7817077,"[u'dance pop', u'pop', u'post-teen pop']",87,0.649,0.128,108.77,0.482,0.451,0,0.569,11,175653,-8.175,1,0.441
"2H1liABu20HXBOmbt5SQz1","Marília Mendonça","Ciumeira - Ao Vivo",126,16103779,619376.115384615,26,"1yR65psqiazQpeM79CcGh8",7974648,"[u'sertanejo']",84,0.813,0.797,123.842,0.0452,0.204,0,0.741,11,190084,-4.83,0,0.765
"2H3wWrnO758y0fPH7Ilerg","XXXTENTACION","Depression & Obsession",34,6856871,979553,7,"15UsOTVnJzReFVN1VCnxy4",9514880,"[u'emo rap', u'miami hip hop']",99,0.156,0.102,105.95,0.035,0.585,0.015,0.769,11,144733,-10.7,0,0.527
"2H3ZUSE54pST4ubRd5FzFR","Marvin Gaye","Ain't No Mountain High Enough",115,1391242,695621,2,"3koiLjNrgRTNbOwViDipeA",2591490,"[u'classic soul', u'funk', u'motown', u'northern soul', u'quiet storm', u'soul']",76,0.616,0.179,130.037,0.033,0.482,0,0.669,11,151667,-10.776,0,0.818
"2H5CLUmtvo2VHEeWzMtUqW","Quavo","LOST (feat. Kid Cudi)",174,684999,684999,1,"0VRj0yCOv2FXJNP47XQnx5",2398668,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'trap music']",90,0.499,0.078,132.968,0.642,0.267,0,0.908,6,278760,-7.793,0,0.114
"2HbYLDA1SigY1ilC94ieVu","Arctic Monkeys","American Sports",36,3831387,957846.75,4,"7Ln80lUS6He07XvHI8qqHH",7143278,"[u'garage rock', u'indie rock', u'modern rock', u'permanent wave', u'rock', u'sheffield indie']",85,0.865,0.127,176.689,0.0513,0.00169,0.00293,0.372,7,158040,-4.288,0,0.594
"2HD7DoEe9FdtvGdAdQIv5W","Nina Nesbitt","Oh Holy Night - Recorded at Metropolis Studios, London",112,2327980,1163990,2,"7AzjETXRUKNRSJHMW9GIqd",140044,"[u'dance pop', u'electropop', u'neo-singer-songwriter', u'pop']",74,0.197,0.115,178.893,0.0337,0.801,0,0.324,8,227887,-10.191,1,0.338
"2HGymMoOdB4ZYv0AAqYmgF","Mason Ramsey","Famous",68,12521721,894408.642857143,14,"6xvpfMjWTougrRRtK7iikz",61688,"[u'contemporary country', u'country']",55,0.815,0.111,159.848,0.0278,0.708,0,0.534,5,192520,-2.815,1,0.564
"2hnxrRNzF74mdDzpQZQukQ","Lauv","There's No Way (feat. Julia Michaels)",70,55207537,862617.765625,64,"5JZ7CnR6gTvEMKX4g70Amv",848721,"[u'dance pop', u'electropop', u'pop', u'post-teen pop']",84,0.625,0.157,147.02,0.0896,0.49,0,0.755,2,174861,-7.114,1,0.374
"2i4WKnGYntsN4jEvDjkKBE","Quavo","CHAMPAGNE ROSÉ (feat. Madonna & Cardi B)",126,820643,820643,1,"0VRj0yCOv2FXJNP47XQnx5",2398668,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'trap music']",90,0.681,0.0749,153.993,0.163,0.0372,2.51e-06,0.86,2,246741,-7.016,0,0.846
"2iCOdoyDmWG3hWkbtH1KB2","Natti Natasha","Amantes de una Noche",185,2125248,531312,4,"1GDbiv3spRmZ1XdM1jQbT7",2319659,"[u'latin', u'latin pop', u'reggaeton', u'tropical']",84,0.73,0.154,87.237,0.213,0.353,1.73e-06,0.567,9,225520,-6.748,0,0.525
"2ijef6ni2amuunRoKTlgww","Becky G","Sin Pijama",20,337190302,1354177.91967871,249,"4obzFoKoKRHIphyHzJ35G3",3510467,"[u'latin viral pop', u'pop', u'reggaeton']",88,0.745,0.104,94.014,0.0464,0.354,2.93e-05,0.791,11,188560,-3.695,0,0.82
"2iLGgm4O5Hia8aSfSzXS3H","Charlie Puth","If You Leave Me Now (feat. Boyz II Men)",134,686041,686041,1,"6VuMaDnrHyPL1p4EHjYLi7",5995038,"[u'dance pop', u'pop', u'post-teen pop', u'viral pop']",83,0.274,0.158,136.123,0.0358,0.902,0,0.435,9,242162,-7.84,1,0.422
"2IRZnDFmlqMuOrYOLnZZyc","Meek Mill","Going Bad (feat. Drake)",8,74478028,2327438.375,32,"20sxb77xiYeusSH8cVdatc",2682339,"[u'pop', u'pop rap', u'rap', u'trap music']",90,0.496,0.252,86.003,0.0905,0.259,0,0.889,4,180522,-6.365,0,0.544
"2ISl1zekPsc26sUQpVt8UB","Shakin' Stevens","Merry Christmas Everyone - Remastered",21,27910340,1162930.83333333,24,"0wi4yTYlGtEnbGo4ltZTib",56813,"[u'europop', u'rock-and-roll', u'rockabilly']",74,0.909,0.128,203.862,0.0358,0.128,0,0.541,9,220160,-3.101,1,0.962
"2j2fIJGh4PMdXt9ULI5Tlc","Daddy Yankee","Dura",8,317586973,1450168.82648402,219,"4VMYDCV2IEDYJArk749S6m",9877135,"[u'latin', u'latin hip hop', u'pop', u'reggaeton', u'tropical']",90,0.846,0.413,95.005,0.0505,0.174,0,0.786,1,200480,-3.468,1,0.819
"2jBQmxZpQxF8jJfEdjJ9Qv","Quavo","FUCK 12 (feat. Offset)",138,780745,780745,1,"0VRj0yCOv2FXJNP47XQnx5",2398668,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'trap music']",90,0.678,0.4,121.023,0.189,0.767,0,0.841,0,264920,-4.664,0,0.717
"2jeWxoYEARpy0lGGahsKd5","Mac Miller","Best Day Ever",174,600695,600695,1,"4LLpKhyESsyAXpc4laK94U",2868811,"[u'hip hop', u'pop rap', u'rap']",86,0.561,0.193,134.353,0.0449,0.0466,0,0.305,9,159119,-4.55,1,0.0578
"2jey6aQoRNao7Ou9ftOXFC","Lil Yachty","she ready",133,758908,758908,1,"6icQOAFXDZKsumw3YXyusw",4509294,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",86,0.718,0.104,145.028,0.0838,0.0572,0,0.825,0,185987,-3.482,1,0.69
"2JqnpexlO9dmvjUMCaLCLJ","Lukas Graham","Love Someone",50,126118634,1106303.80701754,114,"25u4wHJWxCA9vO0CzxAbK7",1078995,"[u'danish pop']",81,0.415,0.108,172.065,0.052,0.161,0,0.55,9,205463,-6.557,0,0.274
"2jt2WxXMCD4zjACthkJQVE","Eminem","The Ringer",1,93033398,1550556.63333333,60,"7dGJo4pcD2V6oG8kP0tJRR",23109986,"[u'detroit hip hop', u'g funk', u'hip hop', u'rap']",94,0.551,0.192,118.552,0.291,0.0311,0,0.939,1,337941,-9.126,1,0.42
"2jyjhRf6DVbMPU5zxagN2h","Passenger","Let Her Go",145,15939790,549647.931034483,29,"0gadJ2b9A4SKsB1RFkBb66",1957297,"[u'neo mellow', u'pop']",76,0.538,0.104,75.089,0.0572,0.385,0,0.509,7,252867,-7.335,1,0.244
"2kJAhu7mesSEkML8zviSNX","Metro Boomin","Only 1 (Interlude) (with Travis Scott)",125,843971,843971,1,"0iEtIxbK0KxaSlF7G42ZOp",1001270,"[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",88,0.239,0.169,78.251,0.0331,0.744,0,0.317,1,80467,-12.036,0,0.391
"2KokOIKdw4zZutDil85Ugh","Migos","White Sand",40,6377885,911126.428571429,7,"6oMuImdp5ZcFhWP0ESe6mG",8097451,"[u'atl hip hop', u'pop', u'rap', u'trap music']",87,0.58,0.272,142.104,0.0824,0.0317,0,0.833,5,202835,-7.57,0,0.419
"2kPQFWoXuRz6jNsEo48Inm","Muse","Something Human",182,608154,608154,1,"12Chz98pHFMPJEknJQMWvI",4426867,"[u'modern rock', u'permanent wave', u'piano rock', u'post-grunge', u'rock']",81,0.903,0.124,105.006,0.0526,0.06,0.00446,0.589,9,226797,-4.834,1,0.541
"2L9QLAhrvtP4EYg1lY0Tnw","Dean Martin","Rudolph The Red-Nosed Reindeer",59,6074706,1214941.2,5,"49e4v89VmlDcFCMyDv9wQ9",575621,"[u'adult standards', u'christmas', u'easy listening', u'lounge']",83,0.201,0.0854,136.471,0.0332,0.919,0,0.478,7,135760,-16.768,1,0.857
"2lAyctg5FocS67eksHoyIg","Márcia Fellipe","Quem Me Dera",152,1986381,662127,3,"3OxZ4asD88P1lJJmLcXz4K",596144,"[u'sertanejo pop', u'sertanejo universitario']",73,0.723,0.184,149.918,0.0574,0.115,0,0.815,6,147990,-3.611,0,0.896
"2LOkdHHNKdEx24cQELBaD8","Migos","Open It Up",114,1491148,745574,2,"6oMuImdp5ZcFhWP0ESe6mG",8097451,"[u'atl hip hop', u'pop', u'rap', u'trap music']",87,0.854,0.426,124.993,0.0651,0.256,0,0.764,10,245798,-3.875,0,0.444
"2LqoYvMudv9xoTqNLFKILj","21 Savage","good day",171,857246,857246,1,"1URnnhqYAYcrqrcwql10ft",5363631,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'trap music']",93,0.519,0.254,122.195,0.306,0.00359,0,0.966,1,242448,-5.682,1,0.119
"2LskIZrCeLxRvCiGP8gxlh","XXXTENTACION","Arms Around You (feat. Maluma & Swae Lee)",3,168433468,2476962.76470588,68,"15UsOTVnJzReFVN1VCnxy4",9514880,"[u'emo rap', u'miami hip hop']",99,0.723,0.126,104.969,0.0412,0.0302,2.06e-06,0.703,9,198903,-5.45,0,0.288
"2ludbmtPoyCPe2K08fAlFl","Sia","Helium (Sia vs. David Guetta & Afrojack)",138,790077,790077,1,"5WUlDfRSoLAfcVSX1WnrxN",9802741,"[u'australian dance', u'australian pop', u'dance pop', u'pop']",91,0.587,0.2,136.915,0.035,0.0977,0,0.542,4,237372,-6.145,1,0.243
"2lvOt6VAufWlstrqutilVb","Trippie Redd","Fire Starter",141,876686,876686,1,"6Xgp2XMz1fhVYe7i6yNAax",2396064,"[u'rap', u'trap music']",90,0.707,0.436,147.853,0.0675,0.0023,0,0.51,3,157500,-4.913,0,0.318
"2lYTJK94hb0fd1LQtb6Dhk","David Guetta","Don't Leave Me Alone (feat. Anne-Marie)",40,105427447,976180.064814815,108,"1Cs0zKBU1kc0i8ypK3B9ai",17179036,"[u'dance pop', u'edm', u'pop']",90,0.738,0.115,127.95,0.0477,0.118,0,0.659,4,183750,-5.072,0,0.481
"2m2ZGfJcs3lHWNPzhWH3XH","Ozuna","La Modelo",154,16506205,550206.833333333,30,"1i8SpTcr7yvPOmcqrbnVXY",13671659,"[u'reggaeton', u'trap latino']",97,0.743,0.0957,98.005,0.0451,0.213,0.0103,0.822,1,256551,-2.038,1,0.78
"2MF4HtZHBoUliOi9nOAbS0","A$AP Rocky","Purity",90,1648891,824445.5,2,"13ubrt8QOOCPljQ2FL1Kca",4803323,"[u'east coast hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",88,0.37,0.108,135.391,0.404,0.832,0,0.594,11,262360,-11.674,0,0.309
"2MfcvcvWSUkstTDZXYIakq","Future","Transformer (feat. Nicki Minaj)",101,1667493,833746.5,2,"1RyvyyTE3xzB2ZywiAwp0i",7452986,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",91,0.616,0.291,156.83,0.165,0.00151,7.1e-06,0.753,2,196333,-7.34,1,0.287
"2mfUa8bLs2s5N4VaqJZ4lZ","Hailee Steinfeld","Most Girls",199,442821,442821,1,"5p7f24Rk5HkUZsaS3BLG5F",3357718,"[u'dance pop', u'pop', u'post-teen pop']",82,0.57,0.0891,102.991,0.0888,0.0416,0,0.755,9,204400,-7.132,1,0.406
"2mYDDUkBcgFNBqkWctyyuc","Metro Boomin","Overdue (with Travis Scott)",36,6989120,998445.714285714,7,"0iEtIxbK0KxaSlF7G42ZOp",1001270,"[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",88,0.4,0.334,150.133,0.0425,0.733,0.000133,0.638,11,166093,-11.212,0,0.495
"2naEVOadudtXHwtZNfjMDM","BLACKPINK","Forever Young",115,2691830,672957.5,4,"41MozSoPIsD1dJM0CLPjZF",4753046,"[u'k-pop']",84,0.96,0.0882,109.863,0.095,0.0426,0,0.6,4,237077,-1.807,1,0.503
"2nkoWsTZa8LKPNGdjI5uxj","Imagine Dragons","West Coast",138,1504271,752135.5,2,"53XhwfbYqKCa1cC15pYq2q",15301254,"[u'modern rock', u'rock']",93,0.715,0.101,104.989,0.0268,0.581,2.08e-06,0.672,0,217173,-6.18,1,0.677
"2nqwxzn7svkN30dVGbXdWf","Twenty One Pilots","My Blood",57,21352618,762593.5,28,"3YQKmKGau1PzlVlkL1iodx",11129189,"[u'pop punk', u'rock']",88,0.723,0.0977,108.999,0.0432,0.0563,0.022,0.749,1,229120,-6.609,1,0.674
"2NRGaA1GyCmTYfm2GRPkUe","Future","Fine China",15,72763539,1024838.57746479,71,"1RyvyyTE3xzB2ZywiAwp0i",7452986,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",91,0.542,0.106,166.11,0.323,0.0484,0,0.656,7,142320,-7.358,1,0.551
"2nUJvBO87SkxCViQsLc9Zr","Big Shaq","Man's Not Hot",39,36448991,792369.369565217,46,"7mnAzEmgquhrVtGob81SmO",255333,"[]",62,0.885,0.106,134.973,0.268,0.11,4.04e-05,0.895,0,186027,-4.182,1,0.633
"2nwp9gU9ZGyKRzMswpfc7k","Migos","Flooded",106,1501273,750636.5,2,"6oMuImdp5ZcFhWP0ESe6mG",8097451,"[u'atl hip hop', u'pop', u'rap', u'trap music']",87,0.504,0.116,135.078,0.403,0.00874,0,0.952,10,270213,-6.716,0,0.332
"2OALaHcDdKkjYEpAr0Qzab","Avicii","Lonely Together (feat. Rita Ora)",17,118010597,861391.218978102,137,"1vCWHaC5f2uS3yhpwWbIA6",11511246,"[u'big room', u'edm', u'pop']",85,0.666,0.0683,102.977,0.0612,0.134,2.12e-05,0.655,5,181812,-5.309,1,0.272
"2oe6dDthgthqUkfL3czpEd","XXXTENTACION","ALONE, PART 3",42,12238320,874165.714285714,14,"15UsOTVnJzReFVN1VCnxy4",9514880,"[u'emo rap', u'miami hip hop']",99,0.258,0.103,127.08,0.0331,0.883,0.0145,0.61,0,109986,-12.758,1,0.164
"2ooF4088y5L72c4YTEJQoB","XXXTENTACION","YuNg BrAtZ",117,1510825,755412.5,2,"15UsOTVnJzReFVN1VCnxy4",9514880,"[u'emo rap', u'miami hip hop']",99,0.695,0.107,128.063,0.26,0.0179,0,0.755,9,101851,-5.963,1,0.493
"2OQ6a4CfUeYskpTTgyawyJ","Gwen Stefani","You Make It Feel Like Christmas (feat. Blake Shelton)",58,9538010,1059778.88888889,9,"4yiQZ8tQPux8cPriYMWUFP",2713708,"[u'dance pop', u'europop', u'hip pop', u'pop', u'pop rap', u'pop rock', u'post-teen pop', u'r&b', u'urban contemporary']",78,0.87,0.118,93,0.04,0.0156,0,0.635,2,156773,-4.291,0,0.912
"2OsDoAzo5SGq10qwmKSQBv","Future","Jet Lag (feat. Young Scooter)",51,4834242,805707,6,"1RyvyyTE3xzB2ZywiAwp0i",7452986,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",91,0.458,0.174,125.049,0.105,0.266,0,0.81,4,271067,-7.495,0,0.493
"2OvV4NjEBRE9v8Oo7QeUCq","Julia Michaels","Jump (with Trippie Redd)",129,16040069,616925.730769231,26,"0ZED1XzwlLHW4ZaG4lOT6m",1260953,"[u'dance pop', u'electropop', u'pop', u'post-teen pop']",83,0.547,0.0961,173.981,0.127,0.25,0,0.654,10,207857,-6.598,1,0.507
"2oZmMp5M6L0Rh7G84Um2tF","Aretha Franklin","Chain of Fools",141,1387872,693936,2,"7nwUJBm0HE4ZxD3f5cy5ok",1670580,"[u'christmas', u'classic soul', u'jazz blues', u'memphis soul', u'soul', u'southern soul']",76,0.605,0.135,117.047,0.0498,0.209,0,0.761,10,168933,-9.899,1,0.941
"2PCKWNZYcwyFKd4lVRWE8k","Ski Mask The Slump God","LA LA",161,807135,807135,1,"2rhFzFmezpnW82MNqEKVry",1642010,"[u'miami hip hop', u'rap', u'trap music']",87,0.574,0.22,140.017,0.31,0.0585,0,0.765,5,147413,-8.456,1,0.606
"2pnPe4pJtq7689i5ydzvJJ","Chuck Berry","Run Rudolph Run - Single Version",34,14857792,1061270.85714286,14,"293zczrfYafIItmnmM3coR",780545,"[u'christmas', u'classic rock', u'folk rock', u'rock', u'rock-and-roll', u'rockabilly', u'soul']",75,0.711,0.0683,152.277,0.0832,0.788,2.64e-05,0.688,7,165733,-10.453,0,0.935
"2poOAWEj1CStqTVPgIHZ8s","The Weeknd","Try Me",3,50376709,1625055.12903226,31,"1Xyo4u8uXC1ZmMpatF05PJ",13948718,"[u'canadian contemporary r&b', u'canadian pop', u'pop', u'rap']",90,0.665,0.142,91.997,0.0694,0.629,0.00124,0.508,8,221107,-5.748,0,0.124
"2PpruBYCo4H7WOBJ7Q2EwM","OutKast","Hey Ya! - Radio Mix / Club Mix",95,2185051,728350.333333333,3,"1G9G7WwrXka3Z1r7aIDjI7",1014685,"[u'atl hip hop', u'dirty south rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop']",76,0.974,0.175,79.526,0.0665,0.103,0.000532,0.728,4,235213,-2.261,0,0.965
"2ppse4DOEFlzaW7Xu3U76r","Trippie Redd","A.L.L.T.Y. 3",165,772644,772644,1,"6Xgp2XMz1fhVYe7i6yNAax",2396064,"[u'rap', u'trap music']",90,0.785,0.121,150.159,0.452,0.111,0,0.561,8,180800,-5.376,0,0.458
"2PsZsnqSMXt4oKi0xHVvgF","Lil Yachty","BOOM!",111,840500,840500,1,"6icQOAFXDZKsumw3YXyusw",4509294,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",86,0.699,0.194,132.955,0.335,0.191,0,0.844,1,229525,-5.794,1,0.753
"2Pvr8rYuh5J8V7QglJhH6W","5 Seconds of Summer","Want You Back",27,27205987,800176.088235294,34,"5Rl15oVamLq7FbSb0NNBNy",3977123,"[u'boy band', u'dance pop', u'pop', u'post-teen pop']",85,0.873,0.196,98.009,0.0424,0.00748,0,0.608,0,173073,-4.928,1,0.589
"2pXpURmn6zC5ZYDMms6fwa","Perry Como","It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)",27,20313218,1194895.17647059,17,"5v8jlSmAQfrkTjAlpUfWtu",142186,"[u'adult standards', u'christmas', u'easy listening', u'vocal jazz']",78,0.276,0.116,112.89,0.0599,0.76,0,0.725,7,155933,-12.25,1,0.717
"2QApWGconWQE8BjaNfh7ik","Quavo","KEEP THAT SHIT (feat. Takeoff)",131,810718,810718,1,"0VRj0yCOv2FXJNP47XQnx5",2398668,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'trap music']",90,0.717,0.0949,153.037,0.189,0.0708,0.000495,0.875,5,176112,-7.236,1,0.607
"2QgfDF0fQ4sskDthP8MG5w","21 Savage","asmr",82,3166871,1055623.66666667,3,"1URnnhqYAYcrqrcwql10ft",5363631,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'trap music']",93,0.543,0.117,170.067,0.476,0.0399,0,0.84,1,171714,-7.738,1,0.161
"2qkNnJvQvhLiZ63X1L3eFz","Zé Neto & Cristiano","Notificação Preferida - Ao Vivo",133,4119669,686611.5,6,"487N2T9nIPEHrlTZLL3SQs",4863231,"[u'sertanejo universitario']",85,0.838,0.189,156.008,0.13,0.778,0,0.398,8,182341,-4.734,0,0.206
"2QoOyCFpDo4NblMLP7vBRT","Drake","Is There More",16,19767044,1411931.71428571,14,"3TVXtAsR1Inumwj472S9r4",31358122,"[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']",100,0.538,0.149,83.508,0.312,0.738,0,0.636,1,226920,-7.725,1,0.514
"2qqZ5fOGuNvYVzgPFDLQ4l","Boney M.","Mary's Boy Child / Oh My Lord",107,2393013,1196506.5,2,"54R6Y0I7jGUCveDTtI21nb",347490,"[u'disco', u'europop']",74,0.718,0.202,112.542,0.0361,0.278,0,0.781,0,241427,-8.722,1,0.925
"2qsQ8eVDPmobZpvDxQCVQu","Nicki Minaj","Barbie Tingz",23,15190996,1012733.06666667,15,"0hCNtLu0JehylgoiP8L4Gh",13790129,"[u'dance pop', u'hip pop', u'pop', u'pop rap']",95,0.689,0.603,102.414,0.264,0.0849,0,0.917,6,191700,-6.225,1,0.443
"2r1T6xGTVaNAqBoPH4lZEE","Steve Aoki","Waste It On Me (feat. BTS)",30,40098847,932531.325581395,43,"77AiFEVeAVj2ORpC85QVJs",2864529,"[u'big room', u'dance pop', u'edm', u'electro house', u'pop', u'tropical house']",83,0.684,0.72,96.097,0.0585,0.252,0,0.669,7,192537,-4.595,1,0.466
"2r4JRwcbIeuAzWjH4YXlLs","Kanye West","Yikes",4,52285353,1275252.51219512,41,"5K4W6rqBFWDnAN6FQUkS6x",8968649,"[u'pop rap', u'rap']",92,0.777,0.228,173.931,0.357,0.145,0,0.676,1,188773,-3.241,0,0.226
"2r77vqSZkOktTSgmAOoHsV","Paulo Londra","Chica Paranormal",148,33396693,585906.894736842,57,"3vQ0GE3mI0dAaxIMYe5g7z",2846421,"[u'argentine hip hop', u'trap argentino', u'trap latino']",88,0.596,0.0897,139.937,0.0918,0.216,0,0.84,6,221214,-4.319,0,0.71
"2RAeY8dPj6KmStROfEigjV","Drake","Peak",18,20944415,1396294.33333333,15,"3TVXtAsR1Inumwj472S9r4",31358122,"[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']",100,0.217,0.106,92.007,0.0387,0.847,0.000123,0.689,9,206027,-13.539,0,0.272
"2rb5MvYT7ZIxbKW5hfcHx8","J Balvin","Mi Gente",19,165476173,776883.441314554,213,"1vyhD5VmyZ7KMfW5gqLgo5",12331212,"[u'latin', u'reggaeton']",93,0.677,0.13,103.809,0.0993,0.0148,6.21e-06,0.543,11,189440,-4.915,0,0.294
"2rgOAX5Cj3pk8JFnaPwJbd","Salmo","STAI ZITTO (feat. Fabri Fibra)",71,4711224,785204,6,"3hBQ4zniNdQf1cqqo6hzuW",1032703,"[u'italian hip hop', u'italian underground hip hop']",82,0.796,0.335,100.196,0.295,0.0917,0,0.705,6,202573,-5.214,1,0.909
"2ri2wEE24Tm7fOJ7sGiz7P","Jojo Maronttinni","Que Tiro Foi Esse",178,1068898,534449,2,"6bGwi8TG7T8Vcp415XooE5",168884,"[u'baile pop']",57,0.798,0.074,134.997,0.0629,0.386,0.000518,0.943,4,162444,-4.548,0,0.904
"2rIY8S6doGY1SEZIh7siw1","Migos","Too Much Jewelry",69,2455423,818474.333333333,3,"6oMuImdp5ZcFhWP0ESe6mG",8097451,"[u'atl hip hop', u'pop', u'rap', u'trap music']",87,0.331,0.128,149.949,0.177,0.222,2.48e-06,0.679,1,245664,-9.24,0,0.217
"2RM4jf1Xa9zPgMGRDiht8O","YG","Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",107,24992874,675483.081081081,37,"0A0FS04o6zMoto8OKPsDwY",1491426,"[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",83,0.339,0.0812,203.927,0.409,0.00582,0,0.743,1,238373,-7.678,1,0.118
"2rPE9A1vEgShuZxxzR2tZH","Ariana Grande","thank u, next",1,354759269,6116539.12068965,58,"66CXWjxzNUsdJxJ2JdwvnR",22351014,"[u'dance pop', u'pop', u'post-teen pop']",98,0.647,0.102,106.96,0.0658,0.28,0,0.724,1,207333,-5.642,1,0.435
"2RSHsoi04658QL5xgQVov3","Imagine Dragons","Bad Liar",12,81272986,1533452.56603774,53,"53XhwfbYqKCa1cC15pYq2q",15301254,"[u'modern rock', u'rock']",93,0.637,0.368,177.913,0.0703,0.0722,0,0.383,3,260773,-6.993,1,0.0827
